attributes,category_extraction_fns,threshold,weights,n_clusters_options,true_positives,false_positives,false_negatives,precision,recall,f1,jaccard_index,fbeta
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.2,"[3, 5, 1, 1, 1, 1]","[60, 100]",15,137,127,0.09868421052631501,0.105633802816901,0.10204081632653,0.04934210526315701,0.1
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.2,"[3, 5, 1, 1, 1, 1]","[60, 80]",13,142,129,0.083870967741935,0.091549295774647,0.087542087542087,0.042483660130718005,0.08530183727034121
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.2,"[3, 5, 1, 1, 1, 1]","[100, 80]",16,127,126,0.11188811188811101,0.112676056338028,0.11228070175438501,0.052805280528052,0.11204481792717087
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.2,"[3, 5, 1, 1, 1, 1]","[100, 60]",14,135,128,0.09395973154362401,0.098591549295774,0.096219931271477,0.045901639344262,0.0948509485094851
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.2,"[3, 5, 1, 1, 1, 1]","[80, 60]",13,140,129,0.08496732026143701,0.091549295774647,0.08813559322033801,0.042483660130718005,0.08620689655172414
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.2,"[3, 5, 1, 1, 1, 1]","[80, 100]",17,129,125,0.11643835616438301,0.119718309859154,0.11805555555555501,0.056291390728476005,0.11707988980716254
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.4,"[1, 3, 1, 1, 1, 1]","[60, 80]",10,103,132,0.08849557522123801,0.07042253521126701,0.07843137254901901,0.032362459546925,0.08417508417508418
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.4,"[1, 3, 1, 1, 1, 1]","[60, 100]",10,93,132,0.097087378640776,0.07042253521126701,0.08163265306122401,0.032362459546925,0.09025270758122744
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.4,"[1, 3, 1, 1, 1, 1]","[100, 80]",10,103,132,0.08849557522123801,0.07042253521126701,0.07843137254901901,0.032362459546925,0.08417508417508418
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.4,"[1, 3, 1, 1, 1, 1]","[100, 60]",9,116,133,0.07200000000000001,0.06338028169014001,0.06741573033707801,0.029032258064516002,0.07009345794392523
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.4,"[1, 3, 1, 1, 1, 1]","[80, 60]",9,116,133,0.07200000000000001,0.06338028169014001,0.06741573033707801,0.029032258064516002,0.07009345794392523
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.4,"[1, 3, 1, 1, 1, 1]","[80, 100]",10,93,132,0.097087378640776,0.07042253521126701,0.08163265306122401,0.032362459546925,0.09025270758122744
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.4,"[1, 5, 1, 1, 1, 1]","[60, 100]",8,95,134,0.077669902912621,0.056338028169014,0.065306122448979,0.02572347266881,0.07220216606498195
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.4,"[1, 5, 1, 1, 1, 1]","[60, 80]",8,105,134,0.07079646017699101,0.056338028169014,0.062745098039215,0.02572347266881,0.06734006734006734
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.4,"[1, 5, 1, 1, 1, 1]","[100, 80]",8,105,134,0.07079646017699101,0.056338028169014,0.062745098039215,0.02572347266881,0.06734006734006734
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.4,"[1, 5, 1, 1, 1, 1]","[100, 60]",8,118,134,0.063492063492063,0.056338028169014,0.059701492537313,0.02572347266881,0.06191950464396285
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.4,"[1, 5, 1, 1, 1, 1]","[80, 60]",8,118,134,0.063492063492063,0.056338028169014,0.059701492537313,0.02572347266881,0.06191950464396285
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.4,"[1, 5, 1, 1, 1, 1]","[80, 100]",8,95,134,0.077669902912621,0.056338028169014,0.065306122448979,0.02572347266881,0.07220216606498195
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.4,"[1, 7, 1, 1, 1, 1]","[60, 100]",8,94,134,0.07843137254901901,0.056338028169014,0.065573770491803,0.02572347266881,0.07272727272727272
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.4,"[1, 7, 1, 1, 1, 1]","[60, 80]",8,105,134,0.07079646017699101,0.056338028169014,0.062745098039215,0.02572347266881,0.06734006734006734
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.4,"[1, 7, 1, 1, 1, 1]","[100, 80]",8,105,134,0.07079646017699101,0.056338028169014,0.062745098039215,0.02572347266881,0.06734006734006734
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.4,"[1, 7, 1, 1, 1, 1]","[100, 60]",8,118,134,0.063492063492063,0.056338028169014,0.059701492537313,0.02572347266881,0.06191950464396285
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.4,"[1, 7, 1, 1, 1, 1]","[80, 60]",8,118,134,0.063492063492063,0.056338028169014,0.059701492537313,0.02572347266881,0.06191950464396285
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.4,"[1, 7, 1, 1, 1, 1]","[80, 100]",8,94,134,0.07843137254901901,0.056338028169014,0.065573770491803,0.02572347266881,0.07272727272727272
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.4,"[3, 5, 1, 1, 1, 1]","[60, 100]",7,100,135,0.065420560747663,0.049295774647887,0.056224899598393004,0.022435897435897002,0.06140350877192982
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.4,"[3, 5, 1, 1, 1, 1]","[60, 80]",7,110,135,0.059829059829059006,0.049295774647887,0.054054054054054,0.022435897435897002,0.05737704918032787
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.4,"[3, 5, 1, 1, 1, 1]","[100, 80]",7,107,135,0.061403508771929,0.049295774647887,0.054687499999999,0.022435897435897002,0.05852842809364549
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.4,"[3, 5, 1, 1, 1, 1]","[100, 60]",7,120,135,0.05511811023622001,0.049295774647887,0.052044609665427004,0.022435897435897002,0.05384615384615385
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.4,"[3, 5, 1, 1, 1, 1]","[80, 60]",7,121,135,0.0546875,0.049295774647887,0.051851851851851004,0.022435897435897002,0.053516819571865444
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.4,"[3, 5, 1, 1, 1, 1]","[80, 100]",7,100,135,0.065420560747663,0.049295774647887,0.056224899598393004,0.022435897435897002,0.06140350877192982
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.6000000000000001,"[1, 3, 1, 1, 1, 1]","[60, 100]",8,35,134,0.186046511627906,0.056338028169014,0.086486486486486,0.02572347266881,0.12738853503184713
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.6000000000000001,"[1, 3, 1, 1, 1, 1]","[60, 80]",8,39,134,0.170212765957446,0.056338028169014,0.08465608465608401,0.02572347266881,0.12121212121212122
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.6000000000000001,"[1, 3, 1, 1, 1, 1]","[100, 80]",8,39,134,0.170212765957446,0.056338028169014,0.08465608465608401,0.02572347266881,0.12121212121212122
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.6000000000000001,"[1, 3, 1, 1, 1, 1]","[100, 60]",8,39,134,0.170212765957446,0.056338028169014,0.08465608465608401,0.02572347266881,0.12121212121212122
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.6000000000000001,"[1, 3, 1, 1, 1, 1]","[80, 60]",8,39,134,0.170212765957446,0.056338028169014,0.08465608465608401,0.02572347266881,0.12121212121212122
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.6000000000000001,"[1, 5, 1, 1, 1, 1]","[60, 100]",8,64,134,0.11111111111111101,0.056338028169014,0.07476635514018601,0.02572347266881,0.09302325581395349
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.6000000000000001,"[1, 3, 1, 1, 1, 1]","[80, 100]",8,35,134,0.186046511627906,0.056338028169014,0.086486486486486,0.02572347266881,0.12738853503184713
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.6000000000000001,"[1, 5, 1, 1, 1, 1]","[60, 80]",8,69,134,0.10389610389610301,0.056338028169014,0.073059360730593,0.02572347266881,0.08888888888888889
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.6000000000000001,"[1, 5, 1, 1, 1, 1]","[100, 80]",8,69,134,0.10389610389610301,0.056338028169014,0.073059360730593,0.02572347266881,0.08888888888888889
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.6000000000000001,"[1, 5, 1, 1, 1, 1]","[100, 60]",8,76,134,0.09523809523809501,0.056338028169014,0.07079646017699101,0.02572347266881,0.08368200836820083
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.6000000000000001,"[1, 5, 1, 1, 1, 1]","[80, 60]",8,76,134,0.09523809523809501,0.056338028169014,0.07079646017699101,0.02572347266881,0.08368200836820083
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.6000000000000001,"[1, 5, 1, 1, 1, 1]","[80, 100]",8,64,134,0.11111111111111101,0.056338028169014,0.07476635514018601,0.02572347266881,0.09302325581395349
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.6000000000000001,"[1, 7, 1, 1, 1, 1]","[60, 100]",8,91,134,0.08080808080808001,0.056338028169014,0.066390041493775,0.02572347266881,0.07434944237918216
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.6000000000000001,"[1, 7, 1, 1, 1, 1]","[100, 80]",8,102,134,0.072727272727272,0.056338028169014,0.063492063492063,0.02572347266881,0.06872852233676977
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.6000000000000001,"[1, 7, 1, 1, 1, 1]","[60, 80]",8,102,134,0.072727272727272,0.056338028169014,0.063492063492063,0.02572347266881,0.06872852233676977
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.6000000000000001,"[1, 7, 1, 1, 1, 1]","[100, 60]",8,115,134,0.065040650406504,0.056338028169014,0.060377358490566004,0.02572347266881,0.06309148264984227
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.6000000000000001,"[1, 7, 1, 1, 1, 1]","[80, 60]",8,115,134,0.065040650406504,0.056338028169014,0.060377358490566004,0.02572347266881,0.06309148264984227
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.6000000000000001,"[1, 7, 1, 1, 1, 1]","[80, 100]",8,91,134,0.08080808080808001,0.056338028169014,0.066390041493775,0.02572347266881,0.07434944237918216
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.6000000000000001,"[3, 5, 1, 1, 1, 1]","[60, 100]",7,67,135,0.094594594594594,0.049295774647887,0.064814814814814,0.022435897435897002,0.07990867579908675
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.6000000000000001,"[3, 5, 1, 1, 1, 1]","[60, 80]",7,69,135,0.09210526315789401,0.049295774647887,0.06422018348623801,0.022435897435897002,0.07847533632286996
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.6000000000000001,"[3, 5, 1, 1, 1, 1]","[100, 80]",7,69,135,0.09210526315789401,0.049295774647887,0.06422018348623801,0.022435897435897002,0.07847533632286996
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.6000000000000001,"[3, 5, 1, 1, 1, 1]","[100, 60]",7,69,135,0.09210526315789401,0.049295774647887,0.06422018348623801,0.022435897435897002,0.07847533632286996
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.6000000000000001,"[3, 5, 1, 1, 1, 1]","[80, 60]",7,69,135,0.09210526315789401,0.049295774647887,0.06422018348623801,0.022435897435897002,0.07847533632286996
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.6000000000000001,"[3, 5, 1, 1, 1, 1]","[80, 100]",7,67,135,0.094594594594594,0.049295774647887,0.064814814814814,0.022435897435897002,0.07990867579908675
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.8,"[1, 3, 1, 1, 1, 1]","[60, 100]",3,1,139,0.75,0.02112676056338,0.041095890410958,0.009493670886075,0.0949367088607595
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.8,"[1, 3, 1, 1, 1, 1]","[60, 80]",3,1,139,0.75,0.02112676056338,0.041095890410958,0.009493670886075,0.0949367088607595
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.8,"[1, 3, 1, 1, 1, 1]","[100, 80]",3,1,139,0.75,0.02112676056338,0.041095890410958,0.009493670886075,0.0949367088607595
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.8,"[1, 3, 1, 1, 1, 1]","[100, 60]",3,1,139,0.75,0.02112676056338,0.041095890410958,0.009493670886075,0.0949367088607595
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.8,"[1, 3, 1, 1, 1, 1]","[80, 60]",3,1,139,0.75,0.02112676056338,0.041095890410958,0.009493670886075,0.0949367088607595
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.8,"[1, 3, 1, 1, 1, 1]","[80, 100]",3,1,139,0.75,0.02112676056338,0.041095890410958,0.009493670886075,0.0949367088607595
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.8,"[1, 5, 1, 1, 1, 1]","[60, 100]",4,3,138,0.5714285714285711,0.028169014084507,0.053691275167785005,0.012698412698412001,0.11764705882352941
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.8,"[1, 5, 1, 1, 1, 1]","[60, 80]",4,3,138,0.5714285714285711,0.028169014084507,0.053691275167785005,0.012698412698412001,0.11764705882352941
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.8,"[1, 5, 1, 1, 1, 1]","[100, 80]",4,3,138,0.5714285714285711,0.028169014084507,0.053691275167785005,0.012698412698412001,0.11764705882352941
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.8,"[1, 5, 1, 1, 1, 1]","[100, 60]",4,3,138,0.5714285714285711,0.028169014084507,0.053691275167785005,0.012698412698412001,0.11764705882352941
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.8,"[1, 5, 1, 1, 1, 1]","[80, 60]",4,3,138,0.5714285714285711,0.028169014084507,0.053691275167785005,0.012698412698412001,0.11764705882352941
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.8,"[1, 5, 1, 1, 1, 1]","[80, 100]",4,3,138,0.5714285714285711,0.028169014084507,0.053691275167785005,0.012698412698412001,0.11764705882352941
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.8,"[1, 7, 1, 1, 1, 1]","[60, 100]",6,8,136,0.42857142857142805,0.04225352112676,0.07692307692307601,0.019169329073482,0.15151515151515152
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.8,"[1, 7, 1, 1, 1, 1]","[60, 80]",6,9,136,0.4,0.04225352112676,0.076433121019108,0.019169329073482,0.1485148514851485
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.8,"[1, 7, 1, 1, 1, 1]","[100, 80]",6,9,136,0.4,0.04225352112676,0.076433121019108,0.019169329073482,0.1485148514851485
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.8,"[1, 7, 1, 1, 1, 1]","[100, 60]",6,8,136,0.42857142857142805,0.04225352112676,0.07692307692307601,0.019169329073482,0.15151515151515152
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.8,"[1, 7, 1, 1, 1, 1]","[80, 60]",6,8,136,0.42857142857142805,0.04225352112676,0.07692307692307601,0.019169329073482,0.15151515151515152
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.8,"[1, 7, 1, 1, 1, 1]","[80, 100]",6,8,136,0.42857142857142805,0.04225352112676,0.07692307692307601,0.019169329073482,0.15151515151515152
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.8,"[3, 5, 1, 1, 1, 1]","[60, 100]",4,8,138,0.33333333333333304,0.028169014084507,0.051948051948051,0.012698412698412001,0.10526315789473684
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.8,"[3, 5, 1, 1, 1, 1]","[60, 80]",4,8,138,0.33333333333333304,0.028169014084507,0.051948051948051,0.012698412698412001,0.10526315789473684
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.8,"[3, 5, 1, 1, 1, 1]","[100, 80]",4,8,138,0.33333333333333304,0.028169014084507,0.051948051948051,0.012698412698412001,0.10526315789473684
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.8,"[3, 5, 1, 1, 1, 1]","[100, 60]",4,8,138,0.33333333333333304,0.028169014084507,0.051948051948051,0.012698412698412001,0.10526315789473684
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.8,"[3, 5, 1, 1, 1, 1]","[80, 60]",4,8,138,0.33333333333333304,0.028169014084507,0.051948051948051,0.012698412698412001,0.10526315789473684
"['header', 'concept_name', 'concept_definition', 'concept_subject']",concept name+subject,0.8,"[3, 5, 1, 1, 1, 1]","[80, 100]",4,8,138,0.33333333333333304,0.028169014084507,0.051948051948051,0.012698412698412001,0.10526315789473684
